Date,Open,High,Low,Close,Volume,Time
23-01-2024,613.7,613.8,613.1,613.6,15309,12:27:00
23-01-2024,613.55,613.75,613,613.75,42217,12:28:00
23-01-2024,613.5,614.3,613.4,613.9,30784,12:29:00
23-01-2024,613.85,613.95,613.3,613.3,21400,12:30:00
23-01-2024,613.25,613.85,613.15,613.3,32022,12:31:00
23-01-2024,613.3,613.45,612.5,612.5,61187,12:32:00
23-01-2024,612.65,613.95,612.5,613.75,32863,12:33:00
23-01-2024,613.75,614.15,613.05,613.15,39233,12:34:00
23-01-2024,613.45,613.45,612.9,613.4,38443,12:35:00
23-01-2024,613.4,614,613.05,613.25,38008,12:36:00
23-01-2024,613.25,613.4,612.5,612.95,30590,12:37:00
23-01-2024,612.95,613,612.6,612.85,19035,12:38:00
23-01-2024,612.85,612.95,611.5,611.95,102662,12:39:00
23-01-2024,611.9,612.15,611.6,611.7,51517,12:40:00
23-01-2024,611.75,613.25,611.7,613.25,32218,12:41:00
23-01-2024,613.25,613.25,612.5,612.75,17728,12:42:00
23-01-2024,612.3,613.15,612.3,612.45,33142,12:43:00
23-01-2024,612.4,612.65,611.85,612,26915,12:44:00
23-01-2024,612,612.4,611.05,611.1,52149,12:45:00
23-01-2024,611.35,611.45,610.1,610.3,105688,12:46:00
23-01-2024,610.3,611,610.3,610.75,40683,12:47:00
23-01-2024,610.75,610.85,610,610.35,89839,12:48:00
23-01-2024,610.25,611.7,610.25,611.35,46954,12:49:00
23-01-2024,611.4,611.4,610.65,611.15,30566,12:50:00
23-01-2024,611.1,611.4,610.55,611.25,57456,12:51:00
23-01-2024,611.35,611.6,610.8,610.85,64635,12:52:00
23-01-2024,611.05,611.2,610.35,611.05,29058,12:53:00
23-01-2024,611.05,611.25,610.4,611.05,18811,12:54:00
23-01-2024,611.1,611.25,610.35,610.95,88648,12:55:00
23-01-2024,610.95,611.4,610.85,610.9,63606,12:56:00
23-01-2024,611,611.15,610.25,610.4,77010,12:57:00
23-01-2024,610.35,610.5,609.35,609.9,155551,12:58:00
23-01-2024,609.95,610,609.2,609.75,54472,12:59:00
23-01-2024,609.75,609.85,609.15,609.6,59283,13:00:00
23-01-2024,609.6,610.75,609.2,610.45,29992,13:01:00
23-01-2024,610.45,610.95,609.95,610.95,23911,13:02:00
23-01-2024,610.75,611.05,610.7,610.75,17270,13:03:00
23-01-2024,610.8,611.1,610.55,610.8,18001,13:04:00
23-01-2024,610.85,610.85,610.3,610.45,20711,13:05:00
23-01-2024,610.55,610.8,610.3,610.45,30626,13:06:00
23-01-2024,610.7,611,610.35,610.7,25073,13:07:00
23-01-2024,610.7,611.05,610.4,610.55,29108,13:08:00
23-01-2024,610.6,611.15,609.55,609.65,131690,13:09:00
23-01-2024,609.8,610.3,609.65,609.8,43331,13:10:00
23-01-2024,609.9,610.6,609.75,610.2,37970,13:11:00
23-01-2024,610.35,610.5,609.9,610.3,35843,13:12:00
23-01-2024,610.4,610.9,610.05,610.5,39029,13:13:00
23-01-2024,610.7,610.9,609.75,610.05,35827,13:14:00
23-01-2024,610.2,610.4,609.65,609.95,27429,13:15:00
23-01-2024,609.85,610.5,609.8,610.25,18684,13:16:00
23-01-2024,610.1,610.9,609.7,610.9,41867,13:17:00
23-01-2024,610.95,611.4,609.75,610.45,35455,13:18:00
23-01-2024,610.5,610.55,610.05,610.3,12066,13:19:00
23-01-2024,610.3,610.45,610.05,610.35,28059,13:20:00
23-01-2024,610.2,610.4,609.7,610.1,57374,13:21:00
23-01-2024,610.05,610.6,609.95,610.35,24368,13:22:00
23-01-2024,610.5,610.55,610,610.15,14382,13:23:00
23-01-2024,610.05,610.2,609.45,609.5,42006,13:24:00
23-01-2024,609.75,609.9,609.25,609.4,73347,13:25:00
23-01-2024,609.45,609.7,608.35,608.55,148903,13:26:00
23-01-2024,608.55,609.9,608.55,609.9,58066,13:27:00
23-01-2024,609.9,610.7,609.2,610.6,37149,13:28:00
23-01-2024,610.6,610.9,610.5,610.75,16789,13:29:00
23-01-2024,610.8,612.35,610.65,612.1,47310,13:30:00
23-01-2024,612.3,612.5,611.1,611.4,27997,13:31:00
23-01-2024,611.4,611.65,610.65,611.05,21374,13:32:00
23-01-2024,611.05,611.45,610.85,611.45,13008,13:33:00
23-01-2024,611.35,611.45,611,611.2,7196,13:34:00
23-01-2024,611.2,611.8,611,611.65,9895,13:35:00
23-01-2024,611.6,611.85,611.5,611.65,9863,13:36:00
23-01-2024,611.6,611.7,610.1,610.6,241617,13:37:00
23-01-2024,610.7,612.25,610.35,612.25,68452,13:38:00
23-01-2024,611.75,611.85,610.5,610.55,71364,13:39:00
23-01-2024,610.45,610.65,610.05,610.55,57717,13:40:00
23-01-2024,610.15,610.85,610,610.85,51895,13:41:00
23-01-2024,610.8,610.8,609.55,609.75,65498,13:42:00
23-01-2024,609.8,610.3,609.45,610.1,58855,13:43:00
23-01-2024,610.05,611,609.5,610.8,732607,13:44:00
23-01-2024,610.75,610.75,609.7,609.8,29547,13:45:00
23-01-2024,609.8,610.25,609.4,609.55,32196,13:46:00
23-01-2024,609.4,609.95,609.2,609.75,28688,13:47:00
23-01-2024,609.65,610.05,608.8,609.2,439180,13:48:00
23-01-2024,609.2,609.55,608.25,608.75,236779,13:49:00
23-01-2024,608.95,608.95,607.4,607.55,447948,13:50:00
23-01-2024,607.65,608.4,607.2,608.05,626148,13:51:00
23-01-2024,607.9,608.7,607.15,608.35,794649,13:52:00
23-01-2024,608.45,608.7,607.7,608.1,327149,13:53:00
23-01-2024,608.1,608.3,607.25,607.85,524889,13:54:00
23-01-2024,607.9,608,607.25,607.6,30105,13:55:00
23-01-2024,607.6,607.9,607.1,607.25,32392,13:56:00
23-01-2024,607.4,607.75,607.25,607.6,25900,13:57:00
23-01-2024,607.6,607.65,606.75,607.5,97639,13:58:00
23-01-2024,607.55,608.45,607,608.05,58630,13:59:00
23-01-2024,608.05,608.2,607.35,607.75,35067,14:00:00
23-01-2024,607.65,608.2,607.2,608.15,169813,14:01:00
23-01-2024,608.2,608.9,607.95,608.85,77771,14:02:00
23-01-2024,608.9,609.5,608.55,609,44133,14:03:00
23-01-2024,609,609.45,609,609.15,43595,14:04:00
23-01-2024,609.1,609.3,608.6,608.65,156754,14:05:00
23-01-2024,608.65,608.9,608.05,608.1,84463,14:06:00
23-01-2024,608.05,608.15,607.25,607.5,81142,14:07:00
23-01-2024,607.4,607.8,607.05,607.75,118803,14:08:00
23-01-2024,607.65,608.05,607.4,607.6,55863,14:09:00
23-01-2024,607.6,607.75,607.1,607.5,158077,14:10:00
23-01-2024,607.5,608.2,607.35,607.9,121860,14:11:00
23-01-2024,607.8,607.85,606.25,606.75,159666,14:12:00
23-01-2024,606.8,607.7,606.5,607.4,199166,14:13:00
23-01-2024,607.4,607.4,606.55,606.8,856782,14:14:00
23-01-2024,606.95,607.4,605.5,606.3,648964,14:15:00
23-01-2024,606.25,606.45,605.7,606.45,80104,14:16:00
23-01-2024,606.5,606.65,605.65,606.05,131237,14:17:00
23-01-2024,606,606.25,604.45,604.95,219432,14:18:00
23-01-2024,604.75,605.15,604.5,604.75,85045,14:19:00
23-01-2024,604.75,605,604.35,604.85,110506,14:20:00
23-01-2024,604.75,604.95,604.2,604.45,131213,14:21:00
23-01-2024,604.6,605.4,604.2,604.2,149299,14:22:00
23-01-2024,604.35,605.65,603.55,604.45,102658,14:23:00
23-01-2024,604.35,604.4,603,603.75,114042,14:24:00
23-01-2024,603.6,604,602.7,603.6,181145,14:25:00
23-01-2024,603.55,603.8,602.4,602.55,59370,14:26:00
23-01-2024,602.5,603.75,602.25,603.45,59895,14:27:00
23-01-2024,603.25,603.7,603,603.7,46580,14:28:00
23-01-2024,603.55,603.7,603.05,603.55,54670,14:29:00
23-01-2024,603.55,605.1,603.1,604.1,51459,14:30:00
23-01-2024,604.2,605.25,603.8,604.65,30343,14:31:00
23-01-2024,604.75,604.9,603.95,604.65,26174,14:32:00
23-01-2024,604.7,604.7,604,604.4,37850,14:33:00
23-01-2024,604.4,604.55,603.2,604.3,48482,14:34:00
23-01-2024,604.3,604.55,603.25,603.5,53952,14:35:00
23-01-2024,603.6,603.75,603.25,603.55,45836,14:36:00
23-01-2024,603.3,603.55,602,602.8,177821,14:37:00
23-01-2024,602.9,603.2,602.65,603.05,46723,14:38:00
23-01-2024,602.95,603.05,602.5,602.8,46546,14:39:00
23-01-2024,602.85,604.55,602.75,603.85,155642,14:40:00
23-01-2024,603.65,604.45,603.65,603.95,24896,14:41:00
23-01-2024,604,604.05,602.7,602.95,42310,14:42:00
23-01-2024,602.75,603.25,600.65,601.55,130930,14:43:00
23-01-2024,601.5,601.8,600.75,601.4,91124,14:44:00
23-01-2024,601.4,602.9,601.15,602.5,49565,14:45:00
23-01-2024,602.25,603.25,602.15,602.85,38811,14:46:00
23-01-2024,602.85,603.4,602.75,603.3,33495,14:47:00
23-01-2024,603.25,604.9,603.15,604.9,51917,14:48:00
23-01-2024,604.7,604.9,604,604.4,60747,14:49:00
23-01-2024,604.4,606.2,604.15,606.05,197473,14:50:00
23-01-2024,605.8,605.8,604.95,604.95,63188,14:51:00
23-01-2024,605.05,605.1,604.15,604.4,40436,14:52:00
23-01-2024,604.25,604.3,603.4,603.4,65178,14:53:00
23-01-2024,603.3,603.7,602.65,603.45,78323,14:54:00
23-01-2024,603.6,603.6,602.95,603.4,47638,14:55:00
23-01-2024,603.3,603.45,602.4,602.6,79106,14:56:00
23-01-2024,602.3,602.55,601.65,601.75,87622,14:57:00
23-01-2024,601.7,602.5,601.6,602.05,89911,14:58:00
23-01-2024,601.85,602.95,601.85,602.75,83508,14:59:00
23-01-2024,602.95,603.3,602.45,603.2,138156,15:00:00
23-01-2024,603.05,603.85,603.05,603.3,155008,15:01:00
23-01-2024,603.3,603.65,602.25,603.4,165256,15:02:00
23-01-2024,603.4,603.9,602.95,603,138844,15:03:00
23-01-2024,603.15,604,602.9,603.25,142601,15:04:00
23-01-2024,603,604.25,603,604.2,150733,15:05:00
23-01-2024,604.25,604.75,603.8,604.6,150017,15:06:00
23-01-2024,604.6,606.45,604.45,606.15,178814,15:07:00
23-01-2024,606.15,606.65,605.8,606.4,153552,15:08:00
23-01-2024,606.15,606.55,605.3,606.05,170493,15:09:00
23-01-2024,606,606.25,605.35,605.45,164516,15:10:00
23-01-2024,605.8,606.15,604.9,604.9,172935,15:11:00
23-01-2024,605.05,605.4,604.4,604.85,161522,15:12:00
23-01-2024,604.75,605.35,604.35,605.3,142160,15:13:00
23-01-2024,605.35,605.8,604.95,605.5,138345,15:14:00
23-01-2024,605.4,605.45,604.95,605.45,154741,15:15:00
23-01-2024,605.35,605.55,604.55,604.65,175818,15:16:00
23-01-2024,604.65,605.3,604.25,604.65,150773,15:17:00
23-01-2024,604.65,604.95,604.3,604.55,193477,15:18:00
23-01-2024,604.65,605.4,604.35,605.15,144595,15:19:00
23-01-2024,605.15,605.8,605.05,605.25,222952,15:20:00
23-01-2024,605.05,606.5,605,606.25,147874,15:21:00
23-01-2024,606.15,606.6,605.85,606.05,175273,15:22:00
23-01-2024,606.25,606.65,605.85,606.35,157285,15:23:00
23-01-2024,606.05,606.6,605.85,605.95,166734,15:24:00
23-01-2024,605.9,606.5,605.8,606.05,109396,15:25:00
23-01-2024,606.1,606.5,605.65,605.95,168566,15:26:00
23-01-2024,605.95,606.35,605.6,606,120489,15:27:00
23-01-2024,605.95,606.2,605.8,605.8,71722,15:28:00
23-01-2024,606,606.2,605.75,606,49417,15:29:00
24-01-2024,609.95,610.25,606.1,609.85,195526,09:15:00
24-01-2024,609.6,609.6,607.05,607.5,162590,09:16:00
24-01-2024,607.95,608.45,607.3,607.35,66380,09:17:00
24-01-2024,607.4,607.4,604.55,604.85,140467,09:18:00
24-01-2024,604.7,605.2,603.1,605,70384,09:19:00
24-01-2024,605.55,608.3,605.25,607,120451,09:20:00
24-01-2024,606.95,609.25,606.5,609.2,95001,09:21:00
24-01-2024,608.95,610.65,608.45,609.95,127187,09:22:00
24-01-2024,609.85,610.7,609.4,610.05,72161,09:23:00
24-01-2024,610.45,610.65,609.55,610.65,99894,09:24:00
24-01-2024,610.8,610.9,608.6,609.5,101696,09:25:00
24-01-2024,609.55,609.95,607.45,609.8,81096,09:26:00
24-01-2024,609.7,610.65,609.55,610.25,71784,09:27:00
24-01-2024,610.2,612.2,610.15,612.05,78950,09:28:00
24-01-2024,612.35,613.2,611.45,612.8,83580,09:29:00
24-01-2024,612.5,612.65,611.6,612.55,97121,09:30:00
24-01-2024,612.5,613.55,612.25,613,117876,09:31:00
24-01-2024,612.75,613.85,612.4,612.8,81164,09:32:00
24-01-2024,612.9,613.25,612.35,612.4,62498,09:33:00
24-01-2024,612,612.9,611,612.9,54610,09:34:00
24-01-2024,612.9,613.45,612.1,612.3,44244,09:35:00
24-01-2024,612.55,612.85,612.05,612.75,46452,09:36:00
24-01-2024,612.75,613.8,612.3,613.3,74129,09:37:00
24-01-2024,613.25,613.5,612.55,612.8,39695,09:38:00
24-01-2024,612.95,613.65,612.95,613.65,49442,09:39:00
24-01-2024,613.65,614.35,613.4,613.65,57389,09:40:00
24-01-2024,613.65,613.95,612.8,612.95,48774,09:41:00
24-01-2024,612.95,613.7,612.75,613.5,32842,09:42:00
24-01-2024,613.55,613.55,612.1,612.75,30278,09:43:00
24-01-2024,613,613.55,612.5,613.55,37828,09:44:00
24-01-2024,613.5,615.6,613.5,615.1,76870,09:45:00
24-01-2024,614.9,616.8,614.75,616.8,108108,09:46:00
24-01-2024,616.4,616.9,615.9,616.75,58784,09:47:00
24-01-2024,616.6,617,615.75,616.7,69189,09:48:00
24-01-2024,616.55,616.6,615.35,616.25,56742,09:49:00
24-01-2024,616.1,616.55,616,616.25,29832,09:50:00
24-01-2024,616.35,616.5,615.8,616.35,44287,09:51:00
24-01-2024,616.25,617,616,617,80270,09:52:00
24-01-2024,616.8,617.5,616.1,616.65,71723,09:53:00
24-01-2024,616.55,617.3,616.3,617,41649,09:54:00
24-01-2024,617,617.25,616.45,617,32181,09:55:00
24-01-2024,617,618.35,616.65,617.8,102243,09:56:00
24-01-2024,617.8,618,617,617.1,44821,09:57:00
24-01-2024,617.35,618.4,616.9,618.1,43729,09:58:00
24-01-2024,617.85,618.1,617.25,617.95,33709,09:59:00
24-01-2024,617.65,619.75,617.65,619.75,102255,10:00:00
24-01-2024,619.7,620.45,618.05,618.8,139722,10:01:00
24-01-2024,618.85,618.85,617.4,617.95,43686,10:02:00
24-01-2024,617.6,617.95,615.75,615.75,76806,10:03:00
24-01-2024,616,617.2,615.95,616.8,57754,10:04:00
24-01-2024,616.55,617.5,616.45,616.9,34215,10:05:00
24-01-2024,616.9,618.5,616.9,618.25,42834,10:06:00
24-01-2024,618.15,618.5,617,617.3,39805,10:07:00
24-01-2024,617.15,617.65,616.5,617.1,26943,10:08:00
24-01-2024,617.4,618,617.1,617.35,28586,10:09:00
24-01-2024,617.2,617.85,616.65,617.65,34222,10:10:00
24-01-2024,617.75,617.9,617.1,617.5,26415,10:11:00
24-01-2024,617.45,618.2,616.95,617.6,46951,10:12:00
24-01-2024,617.9,618,617.15,617.55,24633,10:13:00
24-01-2024,617.55,618,617.5,617.8,24775,10:14:00
24-01-2024,617.95,619.5,617.7,619,89342,10:15:00
24-01-2024,618.95,618.95,618,618.35,33401,10:16:00
24-01-2024,618.3,619.65,618.3,619.5,69246,10:17:00
24-01-2024,619.15,619.5,618.7,618.85,44109,10:18:00
24-01-2024,618.85,619.15,618.1,619.15,34874,10:19:00
24-01-2024,619,619.35,618.5,619.3,39105,10:20:00
24-01-2024,619.5,619.8,618.75,619.65,45419,10:21:00
24-01-2024,619.8,619.8,619.05,619.6,27403,10:22:00
24-01-2024,619.6,620,618.95,620,32241,10:23:00
24-01-2024,619.7,620,619.15,619.25,22642,10:24:00
24-01-2024,619.3,619.7,619.1,619.25,38537,10:25:00
24-01-2024,619.25,619.4,618.55,619,49159,10:26:00
24-01-2024,619,619.8,619,619.2,31055,10:27:00
24-01-2024,619.45,619.45,618.65,618.75,22603,10:28:00
24-01-2024,618.8,618.85,618,618.5,42512,10:29:00
24-01-2024,618.5,618.7,618.05,618.65,27523,10:30:00
24-01-2024,618.65,619.3,618.5,618.95,19740,10:31:00
24-01-2024,618.8,618.95,618.5,618.5,20530,10:32:00
24-01-2024,618.5,619,618.35,618.6,27008,10:33:00
24-01-2024,618.8,618.95,618.2,618.45,15940,10:34:00
24-01-2024,618.35,618.8,618,618,33797,10:35:00
24-01-2024,618,618.3,617.8,617.85,27623,10:36:00
24-01-2024,617.85,618.15,617.6,617.85,23005,10:37:00
24-01-2024,617.65,617.8,616.7,617.2,52127,10:38:00
24-01-2024,616.95,618,616.85,617.95,27963,10:39:00
24-01-2024,617.75,618.1,617.15,617.25,33197,10:40:00
24-01-2024,617.35,617.85,617.25,617.35,40804,10:41:00
24-01-2024,617.3,618,617.1,617.75,64095,10:42:00
24-01-2024,617.5,617.95,617,617.25,31578,10:43:00
24-01-2024,617.2,617.45,616.15,616.15,44899,10:44:00
24-01-2024,616.1,616.5,615.5,616.4,61893,10:45:00
24-01-2024,616.4,616.5,615.5,615.65,45400,10:46:00
24-01-2024,615.8,615.95,615.4,615.55,27119,10:47:00
24-01-2024,615.55,616.3,615.5,616.3,25045,10:48:00
24-01-2024,616.2,616.35,615.45,615.5,93997,10:49:00
24-01-2024,615.45,616.75,615.45,616,146281,10:50:00
24-01-2024,616,616.65,615.55,616.5,94144,10:51:00
24-01-2024,616.5,616.6,615.7,616.1,117189,10:52:00
24-01-2024,616.05,617.55,615.95,617.35,107598,10:53:00
24-01-2024,617.3,618.4,617.3,618.1,49085,10:54:00
24-01-2024,618.1,618.5,617.85,618.35,37652,10:55:00
24-01-2024,618.25,618.7,617.9,618.35,115702,10:56:00
24-01-2024,618.5,619.4,618.25,619.35,134956,10:57:00
24-01-2024,619.25,619.5,618.75,619.2,131930,10:58:00
24-01-2024,618.85,619.65,618.65,619.4,136695,10:59:00
24-01-2024,619.6,620.5,619.4,620.35,113946,11:00:00
24-01-2024,620.25,620.5,619.7,620,37954,11:01:00
24-01-2024,620,620.1,619.75,619.95,36529,11:02:00
24-01-2024,620.1,620.25,619.9,620.05,33810,11:03:00
24-01-2024,619.95,620.2,619.7,620.1,49641,11:04:00
24-01-2024,620.15,620.35,619.95,619.95,49380,11:05:00
24-01-2024,619.95,621.35,619.95,620.95,99121,11:06:00
24-01-2024,621.1,622.25,620.35,622.05,182518,11:07:00
24-01-2024,622.3,622.3,621.15,621.55,199141,11:08:00
24-01-2024,621.55,621.6,621,621.4,115755,11:09:00
24-01-2024,621.35,622.35,621.3,622.15,53611,11:10:00
24-01-2024,622.05,622.3,621.25,621.25,129838,11:11:00
24-01-2024,621.25,621.95,621.25,621.4,46635,11:12:00
24-01-2024,621.35,621.85,621.25,621.55,28001,11:13:00
24-01-2024,621.5,621.75,621.25,621.3,45506,11:14:00
24-01-2024,621.3,622,621.25,621.7,62292,11:15:00
24-01-2024,621.7,622,621.6,621.9,33441,11:16:00
24-01-2024,621.9,621.95,621.25,621.4,31680,11:17:00
24-01-2024,621.35,622.05,621.25,621.65,55912,11:18:00
24-01-2024,621.65,621.65,621.25,621.45,26619,11:19:00
24-01-2024,621.45,621.8,621.25,621.5,36719,11:20:00
24-01-2024,621.55,621.75,621,621.05,48766,11:21:00
24-01-2024,621,621.1,619.6,619.6,51657,11:22:00
24-01-2024,620,620.1,619.05,619.1,62594,11:23:00
24-01-2024,619.1,619.7,618.5,618.6,49339,11:24:00
24-01-2024,618.7,619.2,617.3,617.35,79270,11:25:00
24-01-2024,617.4,617.85,616.7,617.65,66140,11:26:00
24-01-2024,617.65,617.9,617.2,617.45,35065,11:27:00
24-01-2024,617.45,617.9,616.65,616.65,74269,11:28:00
24-01-2024,616.5,616.75,616.2,616.4,41210,11:29:00
24-01-2024,616.3,616.85,615.65,615.8,50559,11:30:00
24-01-2024,615.8,616.15,615,615,91702,11:31:00
24-01-2024,615.05,615.1,614,614.4,70472,11:32:00
24-01-2024,614.2,615.8,614.1,615.55,74422,11:33:00
24-01-2024,615.75,616.65,615.3,615.5,54845,11:34:00
24-01-2024,615.45,616.6,615.45,616.2,45529,11:35:00
24-01-2024,616.05,617.8,616.05,617.4,113249,11:36:00
24-01-2024,617.5,617.5,616.7,617,47343,11:37:00
24-01-2024,617,617.4,616.3,616.65,49961,11:38:00
24-01-2024,616.6,616.95,616.05,616.45,40768,11:39:00
24-01-2024,616.4,616.5,615.3,615.7,43403,11:40:00
24-01-2024,615.55,616.95,615.55,616.9,33460,11:41:00
24-01-2024,616.9,617.45,616.65,616.8,42395,11:42:00
24-01-2024,616.75,616.75,616.1,616.45,24348,11:43:00
24-01-2024,616.4,617,615.85,616.55,27688,11:44:00
24-01-2024,616.55,616.55,616,616.25,25049,11:45:00
24-01-2024,616.15,616.75,615.85,616.6,54877,11:46:00
24-01-2024,616.5,616.5,615.6,615.6,32040,11:47:00
24-01-2024,615.65,616,614.65,614.75,66460,11:48:00
24-01-2024,614.9,615.9,614.5,615.75,64833,11:49:00
24-01-2024,615.65,616.65,615.3,615.45,58595,11:50:00
24-01-2024,615.6,616.1,615.15,615.3,27750,11:51:00
24-01-2024,615.15,615.75,615.05,615.2,24092,11:52:00
24-01-2024,615.1,615.6,614.5,614.5,57455,11:53:00
24-01-2024,614.35,616,614.35,615.7,41207,11:54:00
24-01-2024,615.55,615.9,615,615.35,31423,11:55:00
24-01-2024,615.35,615.75,614.9,615.7,29788,11:56:00
24-01-2024,615.65,615.75,614.85,614.9,24534,11:57:00
24-01-2024,614.9,615.25,614.55,615,29566,11:58:00
24-01-2024,614.95,616.75,614.75,615.75,49947,11:59:00
24-01-2024,615.75,615.9,614.65,615.05,32940,12:00:00
24-01-2024,615.05,615.15,614.65,614.9,28189,12:01:00
24-01-2024,614.85,614.95,614.35,614.45,36576,12:02:00
24-01-2024,614.7,614.95,613.7,614.05,52382,12:03:00
24-01-2024,614,614.05,613,613.2,68789,12:04:00
24-01-2024,613.1,613.35,612.1,612.5,71679,12:05:00
24-01-2024,612.25,613.7,612,613,56226,12:06:00
24-01-2024,613.3,613.65,612.85,613.35,28573,12:07:00
24-01-2024,613.35,613.9,613.15,613.6,27965,12:08:00
24-01-2024,613.6,614.6,613.25,614.55,68298,12:09:00
24-01-2024,614.4,615,614.1,614.55,51031,12:10:00
24-01-2024,614.4,614.7,614,614.05,27745,12:11:00
24-01-2024,614.05,614.15,613.15,613.2,61298,12:12:00
24-01-2024,613.2,613.75,613.15,613.5,20404,12:13:00
24-01-2024,613.4,614.2,613.35,613.6,25670,12:14:00
24-01-2024,613.85,613.9,613.1,613.25,26139,12:15:00
24-01-2024,613.25,613.65,613.1,613.4,15469,12:16:00
24-01-2024,613.4,613.9,613.3,613.45,47996,12:17:00
24-01-2024,613.45,613.75,613.25,613.75,19368,12:18:00
24-01-2024,613.5,614.65,613.35,614.45,32300,12:19:00
24-01-2024,614.55,614.8,614,614.6,33315,12:20:00
24-01-2024,614.25,614.3,613,613.05,24111,12:21:00
24-01-2024,613.25,613.4,612.95,613.25,31019,12:22:00
24-01-2024,613.1,613.6,612.65,613.45,23010,12:23:00
24-01-2024,613.45,613.8,612.85,613.55,22957,12:24:00
24-01-2024,613.4,614.1,613.15,613.55,39450,12:25:00
24-01-2024,613.4,613.5,612.65,612.95,28041,12:26:00
24-01-2024,612.7,613.2,611.6,611.8,54083,12:27:00
24-01-2024,612,612.8,611.8,612.65,41198,12:28:00
24-01-2024,612.65,613.85,612.65,613.55,27174,12:29:00
24-01-2024,613.7,613.7,612.7,613.15,22116,12:30:00
24-01-2024,612.85,613.05,612.35,612.85,23429,12:31:00
24-01-2024,612.85,613.15,612.2,613.15,29575,12:32:00
24-01-2024,613.15,613.15,612.25,612.3,25468,12:33:00
24-01-2024,612.3,612.75,612,612.45,34732,12:34:00
24-01-2024,612.4,612.7,612.15,612.15,23425,12:35:00
24-01-2024,612.15,612.35,611.05,611.6,47527,12:36:00
24-01-2024,611.6,611.9,611.5,611.75,24200,12:37:00
24-01-2024,611.75,611.95,611.3,611.65,23814,12:38:00
24-01-2024,611.65,611.7,610.95,611.1,36328,12:39:00
24-01-2024,611.4,612.65,611.05,612.2,44112,12:40:00
24-01-2024,612.1,612.3,611.6,611.9,31738,12:41:00
24-01-2024,612,613.45,611.9,612.75,38441,12:42:00
24-01-2024,613,613.65,612.7,613.4,60254,12:43:00
24-01-2024,613.2,613.2,612.1,612.4,28719,12:44:00
24-01-2024,612.4,612.85,612.25,612.85,22840,12:45:00
24-01-2024,612.8,613.6,612.5,612.55,32092,12:46:00
24-01-2024,612.5,612.85,612.4,612.6,20010,12:47:00
24-01-2024,612.5,612.6,611.25,611.7,33886,12:48:00
24-01-2024,611.5,612.35,611.2,611.7,38299,12:49:00
24-01-2024,611.65,612.5,611.5,612.3,57714,12:50:00
24-01-2024,612.4,613.6,611.75,613.55,37610,12:51:00
24-01-2024,613.4,613.9,612.9,613.8,41116,12:52:00
24-01-2024,613.5,613.75,612.3,612.6,60707,12:53:00
24-01-2024,612.5,612.75,611.9,612.75,34503,12:54:00
24-01-2024,612.5,613.9,612.5,613.8,34323,12:55:00
24-01-2024,613.75,614.95,613.5,613.75,87000,12:56:00
24-01-2024,613.6,613.95,613.1,613.25,45191,12:57:00
24-01-2024,613.4,614.05,613.25,613.45,43546,12:58:00
24-01-2024,613.25,614.9,613.25,614.75,60594,12:59:00
24-01-2024,614.65,615,614.1,615,31278,13:00:00
24-01-2024,614.95,615,614.5,614.65,107982,13:01:00
24-01-2024,614.8,614.85,614.15,614.75,37316,13:02:00
24-01-2024,614.5,615.7,614.5,615.6,85295,13:03:00
24-01-2024,615.5,615.5,614,614.1,34056,13:04:00
24-01-2024,614.05,614.75,613.8,614.2,54428,13:05:00
24-01-2024,614.2,615.1,613.5,615,40848,13:06:00
24-01-2024,614.8,615.05,613.8,614.15,26952,13:07:00
24-01-2024,614.15,614.75,613.75,614.2,23437,13:08:00
24-01-2024,614.2,614.4,613.1,613.8,33857,13:09:00
24-01-2024,613.8,614.35,613.45,614,16483,13:10:00
24-01-2024,614.05,614.05,613.15,613.15,21068,13:11:00
24-01-2024,613.3,614,613.1,613.2,26132,13:12:00
24-01-2024,613.3,613.3,612.6,613.25,35549,13:13:00
24-01-2024,613.2,613.85,613.05,613.55,15994,13:14:00
24-01-2024,613.55,614.25,613.35,613.85,33826,13:15:00
24-01-2024,613.85,613.95,612.55,612.9,28336,13:16:00
24-01-2024,612.85,613.1,612,612.05,30935,13:17:00
24-01-2024,612.05,613.45,612.05,613.35,27162,13:18:00
24-01-2024,613.35,614.4,613.25,614.35,26180,13:19:00
24-01-2024,614.15,615.35,614,614.7,49962,13:20:00
24-01-2024,614.75,614.8,613.8,614.1,41816,13:21:00
24-01-2024,614,614.9,614,614.5,30817,13:22:00
24-01-2024,614.5,614.5,613.35,614.2,25295,13:23:00
24-01-2024,614.05,614.15,613.4,613.75,19386,13:24:00
24-01-2024,613.75,614.25,613.75,614.2,18674,13:25:00
24-01-2024,614.2,614.2,613.65,614.05,22453,13:26:00
24-01-2024,614.15,614.9,614.05,614.65,32833,13:27:00
24-01-2024,614.65,614.65,614.1,614.4,31160,13:28:00
24-01-2024,614.3,614.4,614,614.05,28934,13:29:00
24-01-2024,614.15,614.55,614.05,614.25,35561,13:30:00
24-01-2024,614.35,614.35,613.5,613.65,25458,13:31:00
24-01-2024,613.65,614.15,613.4,613.8,21651,13:32:00
24-01-2024,613.8,614,613.45,613.8,15507,13:33:00
24-01-2024,613.7,613.85,613.05,613.35,25510,13:34:00
24-01-2024,613.3,613.7,613,613.1,25309,13:35:00
